scale,tiles,n,m,run,seed,algorithm,objective_type,status,objective,runtime,bbox_width,bbox_height,num_tiles,total_crossovers,crossovers_needing_completion,total_tiles_completed,completion_rate,avg_tiles_per_incomplete
small,10,5,5,7,642,stochastic_greedy,area,success,250,0.097186,5,50,10,,,,,
small,10,5,5,7,642,genetic_greedy,area,success,245,1.879438,5,49,10,12604,238,705,0.018882894319263727,2.96218487394958
small,10,5,5,7,642,genetic_stochastic,area,success,245,5.208508,5,49,10,12494,728,4507,0.05826796862493997,6.190934065934066
small,10,5,5,8,742,greedy,area,success,245,0.092152,5,49,10,,,,,
small,10,5,5,8,742,stochastic_greedy,area,success,250,0.097924,50,5,10,,,,,
small,10,5,5,8,742,genetic_greedy,area,success,245,1.799284,5,49,10,12645,140,575,0.011071569790431,4.107142857142857
small,10,5,5,8,742,genetic_stochastic,area,success,245,6.187006,5,49,10,12658,974,5938,0.07694738505293096,6.096509240246407
small,10,5,5,9,842,greedy,area,success,230,0.079031,5,46,10,,,,,
small,10,5,5,9,842,stochastic_greedy,area,success,230,0.082965,5,46,10,,,,,
small,10,5,5,9,842,genetic_greedy,area,success,225,1.079214,5,45,10,12606,35,106,0.002776455656036808,3.0285714285714285
small,10,5,5,9,842,genetic_stochastic,area,success,225,3.053999,5,45,10,12638,465,2748,0.036793796486785886,5.909677419354839
small,10,5,5,10,942,greedy,area,success,245,0.092737,5,49,10,,,,,
small,10,5,5,10,942,stochastic_greedy,area,success,240,0.087557,5,48,10,,,,,
small,10,5,5,10,942,genetic_greedy,area,success,240,1.731332,5,48,10,12625,92,458,0.0072871287128712875,4.978260869565218
small,10,5,5,10,942,genetic_stochastic,area,success,235,5.128043,5,47,10,12561,809,4731,0.06440570018310644,5.847960444993819
small,10,10,10,1,42,greedy,area,success,1000,11.168218,10,100,10,,,,,
small,10,10,10,1,42,stochastic_greedy,area,success,1000,11.148887,10,100,10,,,,,
small,10,10,10,1,42,genetic_greedy,area,success,1000,128.471379,10,100,10,12651,358,1668,0.028298158248359812,4.659217877094972
small,10,10,10,1,42,genetic_stochastic,area,success,1000,178.514925,10,100,10,12662,646,3666,0.0510187963986732,5.674922600619195
small,10,10,10,2,142,greedy,area,success,1000,11.159862,10,100,10,,,,,
small,10,10,10,2,142,stochastic_greedy,area,success,1000,11.150638,10,100,10,,,,,
small,10,10,10,2,142,genetic_greedy,area,success,990,88.070395,10,99,10,12669,76,332,0.0059988949404057145,4.368421052631579
small,10,10,10,2,142,genetic_stochastic,area,success,990,176.478473,10,99,10,12588,552,3017,0.0438512869399428,5.465579710144928
small,10,10,10,3,242,greedy,area,success,1000,11.177696,10,100,10,,,,,
small,10,10,10,3,242,stochastic_greedy,area,success,1000,11.099289,100,10,10,,,,,
small,10,10,10,3,242,genetic_greedy,area,success,1000,115.621921,10,100,10,12514,383,1547,0.030605721591817164,4.039164490861618
small,10,10,10,3,242,genetic_stochastic,area,success,1000,145.082443,100,10,10,12585,415,2506,0.03297576479936432,6.03855421686747
small,10,10,10,4,342,greedy,area,success,1000,11.1654,10,100,10,,,,,
small,10,10,10,4,342,stochastic_greedy,area,success,1000,11.087344,100,10,10,,,,,
small,10,10,10,4,342,genetic_greedy,area,success,1000,130.934308,10,100,10,12691,382,1649,0.030100070916397447,4.316753926701571
small,10,10,10,4,342,genetic_stochastic,area,success,1000,171.11819,10,100,10,12628,678,3708,0.053690212226797596,5.469026548672566
small,10,10,10,5,442,greedy,area,success,1000,11.123498,10,100,10,,,,,
small,10,10,10,5,442,stochastic_greedy,area,success,1000,11.106792,100,10,10,,,,,
small,10,10,10,5,442,genetic_greedy,area,success,1000,107.621505,10,100,10,12599,223,864,0.017699817445829033,3.874439461883408
small,10,10,10,5,442,genetic_stochastic,area,success,1000,209.657395,100,10,10,12584,809,4865,0.0642879847425302,6.013597033374537
small,10,10,10,6,542,greedy,area,success,1000,11.142665,10,100,10,,,,,
small,10,10,10,6,542,stochastic_greedy,area,success,1000,11.126922,10,100,10,,,,,
small,10,10,10,6,542,genetic_greedy,area,success,1000,125.932203,10,100,10,12576,399,1665,0.03172709923664122,4.172932330827067
small,10,10,10,6,542,genetic_stochastic,area,success,1000,182.408545,100,10,10,12508,718,4273,0.05740326191237608,5.951253481894151
small,10,10,10,7,642,greedy,area,success,1000,11.149724,10,100,10,,,,,
small,10,10,10,7,642,stochastic_greedy,area,success,1000,11.143325,10,100,10,,,,,
small,10,10,10,7,642,genetic_greedy,area,success,1000,111.152002,10,100,10,12582,387,1345,0.030758226037195996,3.4754521963824287
small,10,10,10,7,642,genetic_stochastic,area,success,1000,217.258616,10,100,10,12629,913,5421,0.0722939266766965,5.937568455640744
small,10,10,10,8,742,greedy,area,success,990,10.807275,99,10,10,,,,,
small,10,10,10,8,742,stochastic_greedy,area,success,990,10.801275,99,10,10,,,,,
small,10,10,10,8,742,genetic_greedy,area,success,990,88.992213,99,10,10,12483,99,392,0.007930785868781542,3.95959595959596
small,10,10,10,8,742,genetic_stochastic,area,success,990,205.488732,99,10,10,12502,752,4786,0.06015037593984962,6.36436170212766
small,10,10,10,9,842,greedy,area,success,1000,11.162958,10,100,10,,,,,
small,10,10,10,9,842,stochastic_greedy,area,success,1000,11.158696,10,100,10,,,,,
small,10,10,10,9,842,genetic_greedy,area,success,1000,111.495169,10,100,10,12672,387,1231,0.030539772727272728,3.1808785529715764
small,10,10,10,9,842,genetic_stochastic,area,success,1000,162.802416,100,10,10,12706,581,3247,0.04572642845899575,5.588640275387263
small,10,10,10,10,942,greedy,area,success,1000,11.161932,10,100,10,,,,,
small,10,10,10,10,942,stochastic_greedy,area,success,1000,11.088044,100,10,10,,,,,
small,10,10,10,10,942,genetic_greedy,area,success,1000,138.637616,10,100,10,12638,554,2078,0.043836050007912644,3.7509025270758123
small,10,10,10,10,942,genetic_stochastic,area,success,1000,199.532252,100,10,10,12500,634,4226,0.05072,6.665615141955836
